enlist	student956	army
enlist	student955	marines
enlist	student952	navy
enlist	student948	air_force
enlist	student946	navy
enlist	student942	air_force
enlist	student937	navy
enlist	student925	fire_department
enlist	student915	army
enlist	student913	air_force
enlist	student905	air_force
enlist	student902	army
enlist	student895	fire_department
enlist	student894	marines
enlist	student889	foreign_legion
enlist	student876	foreign_legion
enlist	student875	foreign_legion
enlist	student866	foreign_legion
enlist	student856	army
enlist	student854	fire_department
enlist	student844	fire_department
enlist	student840	navy
enlist	student839	foreign_legion
enlist	student836	navy
enlist	student835	navy
enlist	student832	peace_corps
enlist	student831	marines
enlist	student817	marines
enlist	student815	fire_department
enlist	student808	air_force
enlist	student804	navy
enlist	student803	fire_department
enlist	student795	navy
enlist	student794	air_force
enlist	student793	foreign_legion
enlist	student790	fire_department
enlist	student789	army
enlist	student779	navy
enlist	student770	peace_corps
enlist	student765	marines
enlist	student763	fire_department
enlist	student751	navy
enlist	student750	air_force
enlist	student748	air_force
enlist	student738	fire_department
enlist	student735	air_force
enlist	student733	navy
enlist	student729	army
enlist	student724	marines
enlist	student722	foreign_legion
enlist	student721	peace_corps
enlist	student714	army
enlist	student712	fire_department
enlist	student708	foreign_legion
enlist	student705	fire_department
enlist	student701	peace_corps
enlist	student699	air_force
enlist	student697	marines
enlist	student696	peace_corps
enlist	student694	fire_department
enlist	student684	foreign_legion
enlist	student681	foreign_legion
enlist	student680	navy
enlist	student678	foreign_legion
enlist	student676	peace_corps
enlist	student670	air_force
enlist	student664	army
enlist	student663	peace_corps
enlist	student662	marines
enlist	student660	army
enlist	student652	navy
enlist	student646	marines
enlist	student637	fire_department
enlist	student634	army
enlist	student633	foreign_legion
enlist	student628	army
enlist	student621	peace_corps
enlist	student618	foreign_legion
enlist	student617	foreign_legion
enlist	student616	navy
enlist	student611	army
enlist	student609	peace_corps
enlist	student605	air_force
enlist	student604	foreign_legion
enlist	student596	peace_corps
enlist	student595	marines
enlist	student593	army
enlist	student589	peace_corps
enlist	student587	marines
enlist	student569	peace_corps
enlist	student568	army
enlist	student562	marines
enlist	student550	fire_department
enlist	student548	foreign_legion
enlist	student546	air_force
enlist	student544	peace_corps
enlist	student543	foreign_legion
enlist	student542	fire_department
enlist	student539	army
enlist	student536	marines
enlist	student531	foreign_legion
enlist	student527	peace_corps
enlist	student511	navy
enlist	student507	fire_department
enlist	student504	air_force
enlist	student496	navy
enlist	student494	peace_corps
enlist	student493	marines
enlist	student480	peace_corps
enlist	student467	navy
enlist	student458	peace_corps
enlist	student450	peace_corps
enlist	student448	fire_department
enlist	student443	navy
enlist	student442	navy
enlist	student441	peace_corps
enlist	student437	fire_department
enlist	student420	marines
enlist	student415	foreign_legion
enlist	student407	fire_department
enlist	student391	air_force
enlist	student386	foreign_legion
enlist	student382	marines
enlist	student380	navy
enlist	student378	navy
enlist	student377	peace_corps
enlist	student369	navy
enlist	student367	army
enlist	student365	fire_department
enlist	student361	army
enlist	student353	fire_department
enlist	student349	navy
enlist	student348	fire_department
enlist	student340	army
enlist	student338	fire_department
enlist	student337	peace_corps
enlist	student334	marines
enlist	student317	navy
enlist	student316	peace_corps
enlist	student315	foreign_legion
enlist	student313	air_force
enlist	student308	air_force
enlist	student306	foreign_legion
enlist	student304	army
enlist	student303	fire_department
enlist	student302	fire_department
enlist	student297	navy
enlist	student295	navy
enlist	student293	navy
enlist	student292	foreign_legion
enlist	student291	army
enlist	student285	marines
enlist	student282	marines
enlist	student281	navy
enlist	student280	air_force
enlist	student279	army
enlist	student275	navy
enlist	student272	navy
enlist	student271	fire_department
enlist	student264	foreign_legion
enlist	student248	army
enlist	student233	navy
enlist	student224	peace_corps
enlist	student220	peace_corps
enlist	student218	fire_department
enlist	student208	foreign_legion
enlist	student204	marines
enlist	student196	peace_corps
enlist	student195	marines
enlist	student192	foreign_legion
enlist	student191	army
enlist	student189	peace_corps
enlist	student180	fire_department
enlist	student172	peace_corps
enlist	student169	navy
enlist	student168	air_force
enlist	student165	foreign_legion
enlist	student161	foreign_legion
enlist	student160	fire_department
enlist	student153	peace_corps
enlist	student152	army
enlist	student151	army
enlist	student140	air_force
enlist	student139	fire_department
enlist	student129	peace_corps
enlist	student127	marines
enlist	student121	army
enlist	student120	army
enlist	student117	fire_department
enlist	student116	fire_department
enlist	student106	army
enlist	student105	army
enlist	student104	marines
enlist	student101	foreign_legion
enlist	student99	air_force
enlist	student97	navy
enlist	student94	peace_corps
enlist	student91	navy
enlist	student90	fire_department
enlist	student84	marines
enlist	student80	air_force
enlist	student79	army
enlist	student73	air_force
enlist	student62	army
enlist	student57	marines
enlist	student53	foreign_legion
enlist	student51	marines
enlist	student49	army
enlist	student48	army
enlist	student46	army
enlist	student39	navy
enlist	student21	marines
enlist	student13	peace_corps
enlist	student11	peace_corps
enlist	student9	marines
enlist	student4	marines
enrolled	student10	smc	1
enrolled	student101	ucb	1
enrolled	student122	ucsd	1
enrolled	student154	ucb	1
enrolled	student161	ucsd	1
enrolled	student17	ucsd	1
enrolled	student245	ucla	1
enrolled	student253	ucb	1
enrolled	student255	ucsd	1
enrolled	student258	ucsd	1
enrolled	student269	smc	1
enrolled	student27	smc	1
enrolled	student287	ucsd	1
enrolled	student289	ucb	1
enrolled	student292	ucsd	1
enrolled	student297	ucla	1
enrolled	student3	occ	1
enrolled	student317	smc	1
enrolled	student319	occ	1
enrolled	student332	ucla	1
enrolled	student359	ucsd	1
enrolled	student367	occ	1
enrolled	student372	uci	1
enrolled	student379	ucb	1
enrolled	student382	ucb	1
enrolled	student396	ucb	1
enrolled	student399	ucsd	1
enrolled	student412	uci	1
enrolled	student415	ucsd	1
enrolled	student44	uci	1
enrolled	student44	ucsd	1
enrolled	student441	ucsd	1
enrolled	student450	ucsd	1
enrolled	student460	smc	1
enrolled	student463	occ	1
enrolled	student469	ucla	1
enrolled	student470	ucsd	1
enrolled	student48	occ	1
enrolled	student495	ucla	1
enrolled	student499	uci	1
enrolled	student507	ucla	1
enrolled	student527	smc	1
enrolled	student532	ucb	1
enrolled	student546	ucla	1
enrolled	student552	ucsd	1
enrolled	student564	ucla	1
enrolled	student564	ucsd	1
enrolled	student565	occ	1
enrolled	student576	ucsd	1
enrolled	student583	ucsd	1
enrolled	student586	smc	1
enrolled	student593	uci	1
enrolled	student605	occ	1
enrolled	student611	uci	1
enrolled	student612	ucsd	1
enrolled	student628	ucb	1
enrolled	student629	ucsd	1
enrolled	student630	uci	1
enrolled	student636	ucla	1
enrolled	student659	occ	1
enrolled	student678	ucsd	1
enrolled	student68	ucb	1
enrolled	student680	smc	1
enrolled	student680	ucsd	1
enrolled	student690	ucb	1
enrolled	student697	uci	1
enrolled	student715	smc	1
enrolled	student723	ucb	1
enrolled	student736	occ	1
enrolled	student737	ucsd	1
enrolled	student752	ucla	1
enrolled	student76	smc	1
enrolled	student767	ucla	1
enrolled	student778	ucsd	1
enrolled	student78	ucb	1
enrolled	student780	ucla	1
enrolled	student784	ucla	1
enrolled	student786	smc	1
enrolled	student791	ucsd	1
enrolled	student805	occ	1
enrolled	student810	occ	1
enrolled	student816	ucb	1
enrolled	student816	ucla	1
enrolled	student818	smc	1
enrolled	student823	smc	1
enrolled	student829	ucsd	1
enrolled	student845	ucsd	1
enrolled	student858	uci	1
enrolled	student860	ucb	1
enrolled	student862	uci	1
enrolled	student864	ucsd	1
enrolled	student878	ucla	1
enrolled	student895	ucsd	1
enrolled	student924	ucsd	1
enrolled	student925	ucb	1
enrolled	student933	smc	1
enrolled	student937	smc	1
enrolled	student946	uci	1
enrolled	student948	occ	1
enrolled	student953	ucsd	1
enrolled	student960	ucb	1
enrolled	student969	ucb	1
enrolled	student973	ucla	1
enrolled	student978	ucb	1
enrolled	student985	ucla	1
enrolled	student992	ucsd	1
enrolled	student998	smc	1
enrolled	student998	ucb	1
enrolled	student10	ucb	2
enrolled	student104	ucb	2
enrolled	student107	ucsd	2
enrolled	student120	ucsd	2
enrolled	student123	occ	2
enrolled	student125	smc	2
enrolled	student130	ucb	2
enrolled	student131	ucsd	2
enrolled	student14	occ	2
enrolled	student147	ucsd	2
enrolled	student16	occ	2
enrolled	student161	smc	2
enrolled	student162	smc	2
enrolled	student169	ucsd	2
enrolled	student186	uci	2
enrolled	student191	ucla	2
enrolled	student20	ucla	2
enrolled	student201	occ	2
enrolled	student233	ucsd	2
enrolled	student240	ucb	2
enrolled	student245	ucsd	2
enrolled	student248	occ	2
enrolled	student263	ucsd	2
enrolled	student267	ucsd	2
enrolled	student268	smc	2
enrolled	student278	ucla	2
enrolled	student301	uci	2
enrolled	student327	occ	2
enrolled	student335	occ	2
enrolled	student341	ucla	2
enrolled	student353	ucla	2
enrolled	student363	ucb	2
enrolled	student367	ucsd	2
enrolled	student369	ucsd	2
enrolled	student374	ucsd	2
enrolled	student377	occ	2
enrolled	student41	ucsd	2
enrolled	student426	ucla	2
enrolled	student437	smc	2
enrolled	student47	ucsd	2
enrolled	student472	smc	2
enrolled	student481	ucla	2
enrolled	student504	occ	2
enrolled	student505	ucla	2
enrolled	student513	occ	2
enrolled	student514	ucsd	2
enrolled	student521	smc	2
enrolled	student523	ucla	2
enrolled	student523	ucsd	2
enrolled	student53	smc	2
enrolled	student535	smc	2
enrolled	student548	smc	2
enrolled	student571	smc	2
enrolled	student571	ucsd	2
enrolled	student633	uci	2
enrolled	student67	uci	2
enrolled	student675	ucsd	2
enrolled	student69	ucla	2
enrolled	student693	occ	2
enrolled	student695	uci	2
enrolled	student699	uci	2
enrolled	student714	smc	2
enrolled	student720	smc	2
enrolled	student722	ucsd	2
enrolled	student726	ucsd	2
enrolled	student731	ucla	2
enrolled	student740	ucsd	2
enrolled	student747	ucla	2
enrolled	student756	ucb	2
enrolled	student758	occ	2
enrolled	student760	smc	2
enrolled	student777	occ	2
enrolled	student78	smc	2
enrolled	student787	ucsd	2
enrolled	student789	uci	2
enrolled	student796	ucsd	2
enrolled	student812	smc	2
enrolled	student812	ucsd	2
enrolled	student822	ucb	2
enrolled	student835	smc	2
enrolled	student836	uci	2
enrolled	student838	smc	2
enrolled	student838	ucsd	2
enrolled	student854	uci	2
enrolled	student857	occ	2
enrolled	student858	ucb	2
enrolled	student861	smc	2
enrolled	student87	occ	2
enrolled	student871	ucb	2
enrolled	student875	uci	2
enrolled	student876	ucsd	2
enrolled	student9	occ	2
enrolled	student900	ucsd	2
enrolled	student915	occ	2
enrolled	student916	ucb	2
enrolled	student921	smc	2
enrolled	student931	smc	2
enrolled	student934	ucla	2
enrolled	student938	ucsd	2
enrolled	student944	ucla	2
enrolled	student952	uci	2
enrolled	student960	smc	2
enrolled	student961	ucsd	2
enrolled	student966	uci	2
enrolled	student971	occ	2
enrolled	student975	occ	2
enrolled	student991	ucsd	2
enrolled	student102	uci	3
enrolled	student103	ucla	3
enrolled	student110	ucla	3
enrolled	student111	uci	3
enrolled	student120	ucla	3
enrolled	student150	ucsd	3
enrolled	student153	ucla	3
enrolled	student156	ucsd	3
enrolled	student168	occ	3
enrolled	student180	smc	3
enrolled	student182	uci	3
enrolled	student186	ucsd	3
enrolled	student189	ucb	3
enrolled	student189	uci	3
enrolled	student190	ucla	3
enrolled	student192	occ	3
enrolled	student194	ucla	3
enrolled	student20	ucsd	3
enrolled	student204	occ	3
enrolled	student21	ucsd	3
enrolled	student215	smc	3
enrolled	student218	ucla	3
enrolled	student236	occ	3
enrolled	student241	ucb	3
enrolled	student242	ucsd	3
enrolled	student253	occ	3
enrolled	student262	uci	3
enrolled	student275	occ	3
enrolled	student28	ucb	3
enrolled	student290	ucsd	3
enrolled	student298	ucb	3
enrolled	student299	ucsd	3
enrolled	student300	uci	3
enrolled	student309	ucsd	3
enrolled	student310	occ	3
enrolled	student325	occ	3
enrolled	student329	uci	3
enrolled	student339	ucb	3
enrolled	student343	uci	3
enrolled	student349	smc	3
enrolled	student35	ucla	3
enrolled	student350	occ	3
enrolled	student356	smc	3
enrolled	student364	smc	3
enrolled	student379	ucla	3
enrolled	student387	uci	3
enrolled	student41	uci	3
enrolled	student411	ucb	3
enrolled	student413	uci	3
enrolled	student421	ucb	3
enrolled	student43	ucb	3
enrolled	student452	occ	3
enrolled	student454	ucla	3
enrolled	student457	ucsd	3
enrolled	student458	occ	3
enrolled	student463	ucsd	3
enrolled	student467	smc	3
enrolled	student47	occ	3
enrolled	student474	uci	3
enrolled	student481	ucsd	3
enrolled	student483	ucsd	3
enrolled	student487	occ	3
enrolled	student493	occ	3
enrolled	student502	ucsd	3
enrolled	student52	ucsd	3
enrolled	student520	uci	3
enrolled	student522	uci	3
enrolled	student525	ucb	3
enrolled	student528	ucsd	3
enrolled	student54	uci	3
enrolled	student557	ucla	3
enrolled	student559	occ	3
enrolled	student566	uci	3
enrolled	student574	ucb	3
enrolled	student584	ucla	3
enrolled	student6	ucsd	3
enrolled	student60	ucsd	3
enrolled	student602	ucb	3
enrolled	student609	ucsd	3
enrolled	student615	smc	3
enrolled	student615	ucsd	3
enrolled	student62	ucla	3
enrolled	student622	ucla	3
enrolled	student623	smc	3
enrolled	student623	ucsd	3
enrolled	student624	ucb	3
enrolled	student650	occ	3
enrolled	student657	occ	3
enrolled	student658	ucb	3
enrolled	student662	smc	3
enrolled	student670	ucsd	3
enrolled	student675	occ	3
enrolled	student676	uci	3
enrolled	student69	ucsd	3
enrolled	student694	ucla	3
enrolled	student704	ucla	3
enrolled	student722	uci	3
enrolled	student726	ucla	3
enrolled	student74	uci	3
enrolled	student753	ucsd	3
enrolled	student766	occ	3
enrolled	student792	ucsd	3
enrolled	student798	ucb	3
enrolled	student807	uci	3
enrolled	student811	occ	3
enrolled	student825	ucsd	3
enrolled	student829	uci	3
enrolled	student832	ucsd	3
enrolled	student834	ucla	3
enrolled	student837	uci	3
enrolled	student843	occ	3
enrolled	student844	ucsd	3
enrolled	student851	ucb	3
enrolled	student87	ucsd	3
enrolled	student879	ucb	3
enrolled	student888	ucb	3
enrolled	student900	uci	3
enrolled	student919	ucb	3
enrolled	student927	ucsd	3
enrolled	student931	ucsd	3
enrolled	student939	ucb	3
enrolled	student942	ucb	3
enrolled	student948	ucsd	3
enrolled	student951	smc	3
enrolled	student954	ucsd	3
enrolled	student959	ucb	3
enrolled	student965	ucla	3
enrolled	student974	ucla	3
enrolled	student984	ucsd	3
enrolled	student986	ucla	3
enrolled	student995	ucsd	3
enrolled	student104	smc	4
enrolled	student11	uci	4
enrolled	student111	ucsd	4
enrolled	student114	ucb	4
enrolled	student142	ucsd	4
enrolled	student147	smc	4
enrolled	student159	ucb	4
enrolled	student160	uci	4
enrolled	student169	ucla	4
enrolled	student177	smc	4
enrolled	student18	ucsd	4
enrolled	student187	ucb	4
enrolled	student202	ucla	4
enrolled	student206	ucsd	4
enrolled	student212	ucb	4
enrolled	student218	ucsd	4
enrolled	student221	occ	4
enrolled	student221	ucb	4
enrolled	student225	ucsd	4
enrolled	student247	ucla	4
enrolled	student252	smc	4
enrolled	student265	uci	4
enrolled	student268	ucsd	4
enrolled	student276	occ	4
enrolled	student277	occ	4
enrolled	student282	uci	4
enrolled	student285	ucla	4
enrolled	student29	occ	4
enrolled	student301	ucsd	4
enrolled	student302	uci	4
enrolled	student31	ucsd	4
enrolled	student311	uci	4
enrolled	student318	uci	4
enrolled	student320	uci	4
enrolled	student324	ucla	4
enrolled	student337	uci	4
enrolled	student343	ucsd	4
enrolled	student348	ucsd	4
enrolled	student35	ucsd	4
enrolled	student350	ucb	4
enrolled	student358	smc	4
enrolled	student362	ucla	4
enrolled	student368	smc	4
enrolled	student370	ucb	4
enrolled	student382	uci	4
enrolled	student390	occ	4
enrolled	student391	ucsd	4
enrolled	student394	smc	4
enrolled	student406	ucla	4
enrolled	student409	smc	4
enrolled	student413	ucb	4
enrolled	student433	occ	4
enrolled	student455	uci	4
enrolled	student456	smc	4
enrolled	student462	uci	4
enrolled	student486	ucsd	4
enrolled	student487	ucsd	4
enrolled	student494	uci	4
enrolled	student497	ucsd	4
enrolled	student498	ucsd	4
enrolled	student500	ucb	4
enrolled	student501	ucb	4
enrolled	student506	ucla	4
enrolled	student513	ucsd	4
enrolled	student518	ucsd	4
enrolled	student526	occ	4
enrolled	student533	ucsd	4
enrolled	student535	ucsd	4
enrolled	student542	uci	4
enrolled	student543	occ	4
enrolled	student551	ucb	4
enrolled	student555	ucb	4
enrolled	student57	occ	4
enrolled	student578	ucb	4
enrolled	student58	ucla	4
enrolled	student589	occ	4
enrolled	student590	ucsd	4
enrolled	student595	ucb	4
enrolled	student601	uci	4
enrolled	student602	ucla	4
enrolled	student604	occ	4
enrolled	student604	ucsd	4
enrolled	student605	ucsd	4
enrolled	student64	ucb	4
enrolled	student64	ucla	4
enrolled	student643	uci	4
enrolled	student661	occ	4
enrolled	student669	uci	4
enrolled	student671	ucla	4
enrolled	student702	ucb	4
enrolled	student725	occ	4
enrolled	student733	uci	4
enrolled	student734	occ	4
enrolled	student744	ucb	4
enrolled	student75	ucsd	4
enrolled	student772	smc	4
enrolled	student777	ucb	4
enrolled	student785	ucsd	4
enrolled	student795	smc	4
enrolled	student8	ucsd	4
enrolled	student801	occ	4
enrolled	student804	ucb	4
enrolled	student810	ucsd	4
enrolled	student817	smc	4
enrolled	student822	uci	4
enrolled	student869	smc	4
enrolled	student876	uci	4
enrolled	student899	uci	4
enrolled	student902	smc	4
enrolled	student91	ucsd	4
enrolled	student912	ucb	4
enrolled	student914	smc	4
enrolled	student919	occ	4
enrolled	student92	ucb	4
enrolled	student922	uci	4
enrolled	student923	ucsd	4
enrolled	student929	ucsd	4
enrolled	student932	ucla	4
enrolled	student942	uci	4
enrolled	student95	ucsd	4
enrolled	student954	uci	4
enrolled	student975	ucsd	4
enrolled	student982	smc	4
enrolled	student982	ucb	4
enrolled	student991	occ	4
enrolled	student999	smc	4
enrolled	student1000	ucsd	5
enrolled	student118	ucla	5
enrolled	student13	smc	5
enrolled	student131	uci	5
enrolled	student137	ucla	5
enrolled	student144	ucla	5
enrolled	student145	occ	5
enrolled	student162	ucb	5
enrolled	student179	occ	5
enrolled	student179	ucsd	5
enrolled	student18	smc	5
enrolled	student213	ucsd	5
enrolled	student214	ucsd	5
enrolled	student22	occ	5
enrolled	student240	smc	5
enrolled	student250	ucsd	5
enrolled	student256	occ	5
enrolled	student26	smc	5
enrolled	student266	occ	5
enrolled	student271	ucsd	5
enrolled	student279	ucla	5
enrolled	student281	ucla	5
enrolled	student308	ucsd	5
enrolled	student312	smc	5
enrolled	student314	ucsd	5
enrolled	student32	ucsd	5
enrolled	student326	ucla	5
enrolled	student345	uci	5
enrolled	student348	uci	5
enrolled	student361	smc	5
enrolled	student365	ucla	5
enrolled	student366	uci	5
enrolled	student383	smc	5
enrolled	student385	uci	5
enrolled	student415	occ	5
enrolled	student418	uci	5
enrolled	student419	ucla	5
enrolled	student427	ucla	5
enrolled	student449	smc	5
enrolled	student450	occ	5
enrolled	student461	uci	5
enrolled	student466	uci	5
enrolled	student471	ucla	5
enrolled	student477	ucsd	5
enrolled	student478	smc	5
enrolled	student485	occ	5
enrolled	student5	smc	5
enrolled	student505	ucsd	5
enrolled	student51	smc	5
enrolled	student512	uci	5
enrolled	student561	ucla	5
enrolled	student568	ucla	5
enrolled	student598	ucb	5
enrolled	student618	occ	5
enrolled	student637	ucla	5
enrolled	student644	occ	5
enrolled	student645	smc	5
enrolled	student648	ucla	5
enrolled	student650	ucsd	5
enrolled	student652	ucla	5
enrolled	student660	ucla	5
enrolled	student663	occ	5
enrolled	student681	smc	5
enrolled	student682	ucb	5
enrolled	student710	ucb	5
enrolled	student712	smc	5
enrolled	student713	smc	5
enrolled	student738	ucsd	5
enrolled	student763	smc	5
enrolled	student769	ucsd	5
enrolled	student773	ucsd	5
enrolled	student782	ucla	5
enrolled	student826	ucla	5
enrolled	student828	ucla	5
enrolled	student83	ucla	5
enrolled	student840	ucsd	5
enrolled	student850	ucsd	5
enrolled	student851	uci	5
enrolled	student863	ucsd	5
enrolled	student89	occ	5
enrolled	student891	ucla	5
enrolled	student90	ucb	5
enrolled	student91	occ	5
enrolled	student924	smc	5
enrolled	student94	smc	5
enrolled	student956	uci	5
enrolled	student98	uci	5
enrolled	student983	ucsd	5
enrolled	student109	ucsd	6
enrolled	student119	smc	6
enrolled	student122	smc	6
enrolled	student136	smc	6
enrolled	student184	occ	6
enrolled	student193	ucsd	6
enrolled	student197	uci	6
enrolled	student198	uci	6
enrolled	student216	smc	6
enrolled	student220	occ	6
enrolled	student227	ucb	6
enrolled	student232	ucb	6
enrolled	student246	uci	6
enrolled	student275	ucsd	6
enrolled	student279	ucsd	6
enrolled	student316	ucsd	6
enrolled	student376	ucsd	6
enrolled	student385	ucb	6
enrolled	student389	uci	6
enrolled	student39	uci	6
enrolled	student391	smc	6
enrolled	student4	uci	6
enrolled	student403	ucsd	6
enrolled	student408	occ	6
enrolled	student420	smc	6
enrolled	student421	occ	6
enrolled	student428	uci	6
enrolled	student435	occ	6
enrolled	student440	ucsd	6
enrolled	student445	uci	6
enrolled	student470	uci	6
enrolled	student472	ucsd	6
enrolled	student480	ucla	6
enrolled	student502	ucla	6
enrolled	student509	ucla	6
enrolled	student530	ucsd	6
enrolled	student532	occ	6
enrolled	student533	occ	6
enrolled	student538	uci	6
enrolled	student538	ucsd	6
enrolled	student544	occ	6
enrolled	student547	smc	6
enrolled	student549	ucla	6
enrolled	student551	ucla	6
enrolled	student569	occ	6
enrolled	student574	occ	6
enrolled	student584	ucsd	6
enrolled	student59	ucb	6
enrolled	student606	smc	6
enrolled	student606	ucsd	6
enrolled	student609	occ	6
enrolled	student619	ucb	6
enrolled	student62	ucb	6
enrolled	student624	uci	6
enrolled	student649	ucla	6
enrolled	student653	smc	6
enrolled	student658	ucla	6
enrolled	student678	uci	6
enrolled	student698	ucsd	6
enrolled	student708	ucla	6
enrolled	student735	ucsd	6
enrolled	student741	occ	6
enrolled	student746	uci	6
enrolled	student748	ucla	6
enrolled	student749	uci	6
enrolled	student770	ucla	6
enrolled	student775	ucla	6
enrolled	student790	smc	6
enrolled	student833	ucla	6
enrolled	student835	ucb	6
enrolled	student836	ucsd	6
enrolled	student84	uci	6
enrolled	student842	ucb	6
enrolled	student847	uci	6
enrolled	student853	smc	6
enrolled	student86	occ	6
enrolled	student860	ucla	6
enrolled	student865	smc	6
enrolled	student866	ucla	6
enrolled	student868	uci	6
enrolled	student888	ucla	6
enrolled	student890	ucb	6
enrolled	student892	occ	6
enrolled	student917	occ	6
enrolled	student936	ucb	6
enrolled	student946	ucsd	6
enrolled	student958	smc	6
enrolled	student97	ucla	6
enrolled	student993	ucb	6
enrolled	student101	ucla	7
enrolled	student108	smc	7
enrolled	student117	smc	7
enrolled	student127	ucla	7
enrolled	student15	uci	7
enrolled	student154	ucla	7
enrolled	student185	uci	7
enrolled	student223	uci	7
enrolled	student235	uci	7
enrolled	student238	smc	7
enrolled	student260	ucla	7
enrolled	student272	uci	7
enrolled	student289	occ	7
enrolled	student295	occ	7
enrolled	student30	occ	7
enrolled	student304	smc	7
enrolled	student334	occ	7
enrolled	student338	uci	7
enrolled	student363	smc	7
enrolled	student374	ucla	7
enrolled	student375	ucla	7
enrolled	student396	smc	7
enrolled	student400	occ	7
enrolled	student403	smc	7
enrolled	student424	uci	7
enrolled	student436	occ	7
enrolled	student442	ucla	7
enrolled	student444	smc	7
enrolled	student447	ucla	7
enrolled	student453	uci	7
enrolled	student482	occ	7
enrolled	student501	ucla	7
enrolled	student518	smc	7
enrolled	student534	ucla	7
enrolled	student537	uci	7
enrolled	student545	uci	7
enrolled	student578	smc	7
enrolled	student612	ucla	7
enrolled	student640	smc	7
enrolled	student668	occ	7
enrolled	student672	smc	7
enrolled	student673	smc	7
enrolled	student686	ucla	7
enrolled	student71	uci	7
enrolled	student724	occ	7
enrolled	student744	uci	7
enrolled	student750	occ	7
enrolled	student755	uci	7
enrolled	student779	occ	7
enrolled	student781	occ	7
enrolled	student797	uci	7
enrolled	student8	smc	7
enrolled	student802	smc	7
enrolled	student813	ucla	7
enrolled	student814	smc	7
enrolled	student824	smc	7
enrolled	student844	ucla	7
enrolled	student845	uci	7
enrolled	student85	uci	7
enrolled	student874	uci	7
enrolled	student885	occ	7
enrolled	student898	smc	7
enrolled	student907	occ	7
enrolled	student935	ucla	7
enrolled	student943	occ	7
enrolled	student950	smc	7
